id,name,location,state,type,tuition,roomAndBoard,acceptanceRate,rating,size,rank,feesByIncome
2108,Machzikei Hadath Rabbinical College,"Brooklyn, NY",NY,Private,12300,15000,95.0,,small,2101,"{'0-30000': 7937, '110001+': 0, '30001-48000': 8934, '48001-75000': 11988, '75001-110000': 20711}"
2109,Mandl School-The College of Allied Health,"New York, NY",NY,Private,15600,15000,,,small,2101,"{'0-30000': 22863, '110001+': 0, '30001-48000': 24157, '48001-75000': 24244, '75001-110000': 30125}"
2110,Manhattan College,"Riverdale, NY",NY,Private Research,48658,15000,82.3,3.890625,small,2101,"{'0-30000': 25303, '110001+': 30634, '30001-48000': 26429, '48001-75000': 29113, '75001-110000': 29698}"
2111,Manhattan School of Music,"New York, NY",NY,Private Research,52550,15000,55.01,,small,2101,"{'0-30000': 44397, '110001+': 56810, '30001-48000': 38817, '48001-75000': 48573, '75001-110000': 50492}"
2113,Maria College of Albany,"Albany, NY",NY,Private,16510,15000,96.91,,small,2101,"{'0-30000': 22361, '110001+': 26355, '30001-48000': 12263, '48001-75000': 17838, '75001-110000': 26355}"
2115,Marist College,"Poughkeepsie, NY",NY,Private Research,44560,15000,62.85,4.025,medium,2101,"{'0-30000': 24780, '110001+': 41602, '30001-48000': 29650, '48001-75000': 33311, '75001-110000': 36118}"
2117,Medaille University,"Buffalo, NY",NY,Private Research,34000,15000,68.8,3.28125,small,2101,"{'0-30000': 14961, '110001+': 16466, '30001-48000': 12704, '48001-75000': 17672, '75001-110000': 20706}"
2118,St. Peter's Hospital College of Nursing,"Albany, NY",NY,Private,14292,15000,100.0,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2119,Memorial Hospital School of Radiation Therapy Technology,"New York, NY",NY,Private,0,15000,,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2120,Mercy University,"Dobbs Ferry, NY",NY,Private Research,21358,15000,85.86,3.5125,medium,2101,"{'0-30000': 12192, '110001+': 24073, '30001-48000': 13672, '48001-75000': 17474, '75001-110000': 20284}"
2121,Mesivta Torah Vodaath Rabbinical Seminary,"Brooklyn, NY",NY,Private Research,14000,15000,92.5,,small,2101,"{'0-30000': 11317, '110001+': 0, '30001-48000': 11317, '48001-75000': 0, '75001-110000': 14978}"
2122,Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,"Brooklyn, NY",NY,Private,9900,15000,58.33,,small,2101,"{'0-30000': 4885, '110001+': 0, '30001-48000': 5022, '48001-75000': 4850, '75001-110000': 10709}"
2123,Mesivtha Tifereth Jerusalem of America,"New York, NY",NY,Private Research,12500,15000,61.9,,small,2101,"{'0-30000': 7250, '110001+': 0, '30001-48000': 7250, '48001-75000': 0, '75001-110000': 7250}"
2125,Mirrer Yeshiva Cent Institute,"Brooklyn, NY",NY,Private Research,12170,15000,80.0,,small,2101,"{'0-30000': 9203, '110001+': 0, '30001-48000': 14407, '48001-75000': 13613, '75001-110000': 10608}"
2126,Modern Welding School,"Schenectady, NY",NY,Private,0,15000,,,small,2101,"{'0-30000': 21149, '110001+': 26442, '30001-48000': 21985, '48001-75000': 22432, '75001-110000': 26273}"
2127,Mohawk Valley Community College,"Utica, NY",NY,Public,5776,15000,,,small,2101,"{'0-30000': 5820, '110001+': 15141, '30001-48000': 7322, '48001-75000': 11458, '75001-110000': 13787}"
2128,Molloy College,"Rockville Centre, NY",NY,Private Research,36030,15000,76.63,3.75625,small,2101,"{'0-30000': 24290, '110001+': 31506, '30001-48000': 23069, '48001-75000': 24738, '75001-110000': 28880}"
2129,Monroe College,"Bronx, NY",NY,Private Research,17442,15000,59.84,,medium,2101,"{'0-30000': 8041, '110001+': 18424, '30001-48000': 8045, '48001-75000': 11140, '75001-110000': 16113}"
2130,Monroe Community College,"Rochester, NY",NY,Public,5712,15000,,,medium,2101,"{'0-30000': 4200, '110001+': 13626, '30001-48000': 6149, '48001-75000': 9597, '75001-110000': 11817}"
2131,Mount Saint Mary College,"Newburgh, NY",NY,Private Research,37940,15000,88.29,3.53125,small,2101,"{'0-30000': 15427, '110001+': 27551, '30001-48000': 15622, '48001-75000': 23148, '75001-110000': 26164}"
2132,Montefiore School of Nursing,"Mount Vernon, NY",NY,Private,0,15000,,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2135,Nassau Community College,"Garden City, NY",NY,Public,6330,15000,,,medium,2101,"{'0-30000': 2240, '110001+': 12211, '30001-48000': 4020, '48001-75000': 8048, '75001-110000': 10768}"
2136,Nazareth University,"Rochester, NY",NY,Private Research,39310,15000,83.94,3.875,small,2101,"{'0-30000': 21672, '110001+': 33892, '30001-48000': 25421, '48001-75000': 31189, '75001-110000': 33276}"
2137,Neighborhood Playhouse School of the Theater,"New York City, NY",NY,Private,18100,15000,72.22,,small,2101,"{'0-30000': 31089, '110001+': 37159, '30001-48000': 32823, '48001-75000': 34914, '75001-110000': 0}"
2138,The New School,"New York, NY",NY,Private Research,54347,15000,57.18,,medium,2101,"{'0-30000': 42659, '110001+': 55183, '30001-48000': 43329, '48001-75000': 46039, '75001-110000': 50804}"
2139,Northeast College of Health Sciences,"Seneca Falls, NY",NY,Private Research,0,15000,,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2140,New York Law School,"New York, NY",NY,Private Research,0,15000,,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2141,New York Medical College,"Valhalla, NY",NY,Private Research,0,15000,,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2143,New York Theological Seminary,"New York, NY",NY,Private Research,0,15000,,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2145,Niagara County Community College,"Sanborn, NY",NY,Public,6165,15000,,,small,2101,"{'0-30000': 3601, '110001+': 11913, '30001-48000': 5043, '48001-75000': 8872, '75001-110000': 10970}"
2146,Niagara University,"Niagara University, NY",NY,Private Research,37180,15000,89.55,3.571875,small,2101,"{'0-30000': 12255, '110001+': 24028, '30001-48000': 12865, '48001-75000': 13718, '75001-110000': 20286}"
2147,Empire Beauty School-Peekskill,"Peekskill, NY",NY,Private,0,15000,,,small,2101,"{'0-30000': 17521, '110001+': 21306, '30001-48000': 14211, '48001-75000': 20133, '75001-110000': 20283}"
3705,Greene County Career and Technology Center,"Waynesburg, PA",PA,Public,0,15000,100.0,,small,3701,"{'0-30000': 18596, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2148,North Country Community College,"Saranac Lake, NY",NY,Public,6562,15000,,,small,2101,"{'0-30000': 11393, '110001+': 18870, '30001-48000': 12914, '48001-75000': 15540, '75001-110000': 18440}"
2149,New York College of Podiatric Medicine,"New York, NY",NY,Private Research,0,15000,,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2150,New York Institute of Technology,"Old Westbury, NY",NY,Private Research,42000,15000,75.72,3.946875,small,2101,"{'0-30000': 15987, '110001+': 27884, '30001-48000': 17656, '48001-75000': 21118, '75001-110000': 24903}"
2151,New York School of Interior Design,"New York, NY",NY,Private Research,28580,15000,65.09,,small,2101,"{'0-30000': 41113, '110001+': 44360, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2152,Alliance University,"New York, NY",NY,Private Research,27500,15000,100.0,,small,2101,"{'0-30000': 16321, '110001+': 27982, '30001-48000': 28225, '48001-75000': 27184, '75001-110000': 28074}"
2154,Onondaga Community College,"Syracuse, NY",NY,Public,5890,15000,,,small,2101,"{'0-30000': 3333, '110001+': 12665, '30001-48000': 5129, '48001-75000': 9058, '75001-110000': 10942}"
2172,University of Rochester,"Rochester, NY",NY,Private Research,61678,15000,38.91,4.603125,medium,2101,"{'0-30000': 12169, '110001+': 46720, '30001-48000': 15724, '48001-75000': 21593, '75001-110000': 30873}"
2173,The Rockefeller University,"New York, NY",NY,Private Research,0,15000,,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2155,Orange County Community College,"Middletown, NY",NY,Public,6262,15000,,,small,2101,"{'0-30000': 4674, '110001+': 14123, '30001-48000': 5849, '48001-75000': 9918, '75001-110000': 12814}"
2182,The College of Saint Rose,"Albany, NY",NY,Private Research,36398,15000,78.01,3.609375,small,2101,"{'0-30000': 19790, '110001+': 26887, '30001-48000': 19685, '48001-75000': 22938, '75001-110000': 24444}"
2156,Otsego Area BOCES-Practical Nursing Program,"Oneonta, NY",NY,Public,0,15000,,,small,2101,"{'0-30000': 10216, '110001+': 12891, '30001-48000': 12142, '48001-75000': 8900, '75001-110000': 0}"
2157,Pace University,"New York, NY",NY,Private Research,50026,15000,82.93,3.8125,medium,2101,"{'0-30000': 26683, '110001+': 35246, '30001-48000': 25995, '48001-75000': 29361, '75001-110000': 31338}"
2159,Continental School of Beauty Culture-West Seneca,"West Seneca, NY",NY,Private,0,15000,,,small,2101,"{'0-30000': 18440, '110001+': 0, '30001-48000': 19743, '48001-75000': 0, '75001-110000': 0}"
2160,Plaza College,"Forest Hills, NY",NY,Private,14425,15000,30.01,,small,2101,"{'0-30000': 17323, '110001+': 0, '30001-48000': 17613, '48001-75000': 17682, '75001-110000': 0}"
2161,Davis College,"Pottersville, NY",NY,Private,17200,15000,50.0,,small,2101,"{'0-30000': 14276, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2162,Pratt Institute-Main,"Brooklyn, NY",NY,Private Research,57599,15000,50.45,4.115625,small,2101,"{'0-30000': 33984, '110001+': 52250, '30001-48000': 39979, '48001-75000': 49056, '75001-110000': 49263}"
2163,Rabbinical Academy Mesivta Rabbi Chaim Berlin,"Brooklyn, NY",NY,Private Research,10800,15000,95.56,,small,2101,"{'0-30000': 4306, '110001+': 0, '30001-48000': 0, '48001-75000': 5000, '75001-110000': 4250}"
2164,Rabbinical College Bobover Yeshiva Bnei Zion,"Brooklyn, NY",NY,Private Research,9500,15000,,,small,2101,"{'0-30000': 6483, '110001+': 0, '30001-48000': 7896, '48001-75000': 9590, '75001-110000': 12557}"
2165,Rabbinical College Beth Shraga,"Monsey, NY",NY,Private,15450,15000,87.5,,small,2101,"{'0-30000': 0, '110001+': 16998, '30001-48000': 0, '48001-75000': 14425, '75001-110000': 12162}"
2166,Rabbinical Seminary Mkor Chaim,"Lakewood, NJ",NJ,Private,8450,15000,100.0,,small,2101,"{'0-30000': 2427, '110001+': 0, '30001-48000': 3960, '48001-75000': 3032, '75001-110000': 0}"
2167,Rabbinical College of Long Island,"Long Beach, NY",NY,Private,9400,15000,100.0,,small,2101,"{'0-30000': 5440, '110001+': 7300, '30001-48000': 4371, '48001-75000': 5911, '75001-110000': 7700}"
2168,Rabbinical Seminary of America,"Flushing, NY",NY,Private Research,10000,15000,98.95,,small,2101,"{'0-30000': 9785, '110001+': 0, '30001-48000': 6000, '48001-75000': 7346, '75001-110000': 4300}"
2171,Rochester Institute of Technology,"Rochester, NY",NY,Private Research,54518,15000,67.17,4.28125,medium,2101,"{'0-30000': 26896, '110001+': 32695, '30001-48000': 24575, '48001-75000': 24319, '75001-110000': 27907}"
2174,Rockland Community College,"Suffern, NY",NY,Public,6120,15000,,,small,2101,"{'0-30000': 9670, '110001+': 16665, '30001-48000': 10503, '48001-75000': 12528, '75001-110000': 13819}"
2175,Empire Beauty School-Manhattan,"New York, NY",NY,Private,0,15000,,,small,2101,"{'0-30000': 17717, '110001+': 0, '30001-48000': 18194, '48001-75000': 19419, '75001-110000': 21442}"
2176,Russell Sage College,"Troy, NY",NY,Private Research,35351,15000,73.63,,small,2101,"{'0-30000': 15830, '110001+': 28131, '30001-48000': 15809, '48001-75000': 23950, '75001-110000': 28090}"
2177,St Bernard's School of Theology and Ministry,"Rochester, NY",NY,Private Research,0,15000,,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2179,St. Francis College,"Brooklyn, NY",NY,Private Research,27298,15000,84.27,,small,2101,"{'0-30000': 24807, '110001+': 28374, '30001-48000': 25172, '48001-75000': 26527, '75001-110000': 27621}"
2180,St. Joseph's College of Nursing,"Syracuse, NY",NY,Private,23206,15000,22.22,,small,2101,"{'0-30000': 26133, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 28569}"
2181,St Lawrence University,"Canton, NY",NY,Private Research,62020,15000,63.5,4.165625,small,2101,"{'0-30000': 9380, '110001+': 40055, '30001-48000': 14491, '48001-75000': 17369, '75001-110000': 24487}"
2183,St. Thomas Aquinas College,"Sparkill, NY",NY,Private Research,36300,15000,88.61,3.46875,small,2101,"{'0-30000': 11113, '110001+': 27181, '30001-48000': 18312, '48001-75000': 26305, '75001-110000': 26601}"
2206,Stony Brook University,"Stony Brook, NY",NY,Public Research,10560,15000,49.14,4.40625,large,2201,"{'0-30000': 11773, '110001+': 25427, '30001-48000': 14412, '48001-75000': 19957, '75001-110000': 22757}"
2207,SUNY College of Environmental Science and Forestry,"Syracuse, NY",NY,Public Research,9266,15000,69.51,,small,2201,"{'0-30000': 11892, '110001+': 23932, '30001-48000': 13801, '48001-75000': 20035, '75001-110000': 21818}"
2208,SUNY Polytechnic Institute,"Utica, NY",NY,Public Research,8578,15000,81.67,,small,2201,"{'0-30000': 7452, '110001+': 18925, '30001-48000': 9706, '48001-75000': 13291, '75001-110000': 15895}"
2209,SUNY Brockport,"Brockport, NY",NY,Public Research,8620,15000,67.94,3.6125,medium,2201,"{'0-30000': 11017, '110001+': 21646, '30001-48000': 12844, '48001-75000': 17393, '75001-110000': 18846}"
2190,St. Joseph's University-New York,"Brooklyn, NY",NY,Private Research,32370,15000,76.71,3.678125,small,2101,"{'0-30000': 12644, '110001+': 21226, '30001-48000': 16121, '48001-75000': 16937, '75001-110000': 18737}"
2185,Sarah Lawrence College,"Bronxville, NY",NY,Private Research,61234,15000,49.88,4.24375,small,2101,"{'0-30000': 19228, '110001+': 40777, '30001-48000': 21837, '48001-75000': 24314, '75001-110000': 25876}"
2186,Schenectady County Community College,"Schenectady, NY",NY,Public,5764,15000,,,small,2101,"{'0-30000': 2357, '110001+': 11261, '30001-48000': 4431, '48001-75000': 7229, '75001-110000': 8816}"
2187,Sh'or Yoshuv Rabbinical College,"Lawrence, NY",NY,Private Research,10600,15000,100.0,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2188,Siena College,"Loudonville, NY",NY,Private Research,41980,15000,80.35,3.646875,small,2101,"{'0-30000': 21454, '110001+': 34907, '30001-48000': 25431, '48001-75000': 27137, '75001-110000': 31477}"
2189,Skidmore College,"Saratoga Springs, NY",NY,Private,62398,15000,25.54,4.3625,small,2101,"{'0-30000': 10280, '110001+': 46892, '30001-48000': 16168, '48001-75000': 15517, '75001-110000': 24773}"
2192,Saint Elizabeth College of Nursing,"Utica, NY",NY,Private,19300,15000,100.0,,small,2101,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2193,St. John Fisher University,"Rochester, NY",NY,Private Research,37748,15000,73.05,3.7,small,2101,"{'0-30000': 18168, '110001+': 31551, '30001-48000': 18267, '48001-75000': 25566, '75001-110000': 29117}"
2194,St Paul's School of Nursing-Staten Island,"Staten Island, NY",NY,Private,17300,15000,,,small,2101,"{'0-30000': 31144, '110001+': 38016, '30001-48000': 32618, '48001-75000': 31228, '75001-110000': 37641}"
2195,St. John's University-New York,"Queens, NY",NY,Private Research,47830,15000,84.67,3.80625,medium,2101,"{'0-30000': 20408, '110001+': 38838, '30001-48000': 22337, '48001-75000': 18083, '75001-110000': 32240}"
2196,Sullivan County Community College,"Loch Sheldrake, NY",NY,Public,6283,15000,,,small,2101,"{'0-30000': 8558, '110001+': 16734, '30001-48000': 9318, '48001-75000': 12522, '75001-110000': 13940}"
2197,SUNY College of Technology at Alfred,"Alfred, NY",NY,Public,8862,15000,81.74,3.4,small,2101,"{'0-30000': 11440, '110001+': 21750, '30001-48000': 13994, '48001-75000': 17142, '75001-110000': 18806}"
2199,SUNY College of Technology at Delhi,"Delhi, NY",NY,Public Research,8720,15000,83.15,,small,2101,"{'0-30000': 12002, '110001+': 24589, '30001-48000': 14598, '48001-75000': 18771, '75001-110000': 20418}"
2200,SUNY College of Agriculture and Technology at Cobleskill,"Cobleskill, NY",NY,Public,8676,15000,84.03,3.253125,small,2101,"{'0-30000': 11426, '110001+': 23421, '30001-48000': 14296, '48001-75000': 19178, '75001-110000': 19274}"
2201,Farmingdale State College,"Farmingdale, NY",NY,Public Research,8576,15000,73.17,3.378125,medium,2101,"{'0-30000': 3294, '110001+': 15922, '30001-48000': 5777, '48001-75000': 10235, '75001-110000': 13361}"
2202,SUNY Morrisville,"Morrisville, NY",NY,Public,8741,15000,87.17,,small,2101,"{'0-30000': 12264, '110001+': 22526, '30001-48000': 14061, '48001-75000': 18110, '75001-110000': 19201}"
2204,Binghamton University,"Vestal, NY",NY,Public Research,10363,15000,41.75,4.45625,medium,2201,"{'0-30000': 13150, '110001+': 27631, '30001-48000': 16251, '48001-75000': 21905, '75001-110000': 23313}"
2210,SUNY Buffalo State University,"Buffalo, NY",NY,Public Research,8486,15000,85.98,3.328125,medium,2201,"{'0-30000': 10617, '110001+': 21204, '30001-48000': 12959, '48001-75000': 17129, '75001-110000': 18834}"
2211,State University of New York at Cortland,"Cortland, NY",NY,Public Research,8815,15000,59.78,,medium,2201,"{'0-30000': 11822, '110001+': 23382, '30001-48000': 14605, '48001-75000': 18365, '75001-110000': 19485}"
2212,SUNY at Fredonia,"Fredonia, NY",NY,Public Research,8767,15000,84.58,3.64375,small,2201,"{'0-30000': 9728, '110001+': 19844, '30001-48000': 12892, '48001-75000': 15821, '75001-110000': 17382}"
2226,Swedish Institute a College of Health Sciences,"New York, NY",NY,Private,26041,15000,,,small,2201,"{'0-30000': 30175, '110001+': 29594, '30001-48000': 31555, '48001-75000': 31349, '75001-110000': 30925}"
2228,Talmudical Seminary Oholei Torah,"Brooklyn, NY",NY,Private,11000,15000,78.26,,small,2201,"{'0-30000': 9676, '110001+': 0, '30001-48000': 10236, '48001-75000': 10649, '75001-110000': 8984}"
2229,Talmudical Institute of Upstate New York,"Rochester, NY",NY,Private,6150,15000,100.0,,small,2201,"{'0-30000': 0, '110001+': 0, '30001-48000': 4000, '48001-75000': 0, '75001-110000': 4000}"
2230,Teachers College at Columbia University,"New York, NY",NY,Private Research,0,15000,,,small,2201,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
2231,Tompkins Cortland Community College,"Dryden, NY",NY,Public,6790,15000,,,small,2201,"{'0-30000': 7828, '110001+': 15889, '30001-48000': 9013, '48001-75000': 12757, '75001-110000': 14543}"
